Screen Name,Twitter ID,Tweet Count,Follower Count,Favorites Count,Friends Count,Name,Created,Language,Latitude,Longitude,Location,Party,Extension round
natalieimboden,108401646,631,255,138,369,Natalie Imboden,1/25/10 20:51,de,46.9479222,7.4446085,Berne,GPS,1
PascalRub,90157099,11,80,1,31,Pascal Rub,11/15/09 13:04,de,46.9479222,7.4446085,Berne,FDP,1
PeterSigerist,347291776,1582,224,439,522,Peter Sigerist,8/2/11 15:31,de,46.9479222,7.4446085,Berne,GPS,1
PLR_Suisse,39216969,459,991,0,198,PLR Suisse,5/11/09 8:30,fr,46.9479222,7.4446085,Berne,FDP,1
PSSuisse,368229364,687,1193,4,130,PS Suisse,9/5/11 9:09,fr,46.9479222,7.4446085,Berne,SP,1
regulatschanz,254674942,234,365,67,595,Regula Tschanz,2/19/11 19:27,de,46.9479222,7.4446085,Berne,GPS,1
rennerbach,314113195,0,11,0,12,Judith Renner-Bach,6/9/11 18:46,de,46.9479222,7.4446085,Berne,SVP,1
RithyChheng,374030786,45,149,6,54,Rithy Chheng,9/15/11 15:53,de,46.9479222,7.4446085,Berne,SP,1
SavMichel,1712590368,19,8,2,19,Michel Savary,8/30/13 12:24,de,46.9479222,7.4446085,Berne,GPS,1
schneiderluk,347941656,3,0,0,12,Luk Schneider,8/3/11 16:28,de,46.9479222,7.4446085,Berne,SP,1
Schwitzguebel,416320486,251,336,2,138,Schwitzguebel Xavier,11/19/11 14:37,fr,46.9479222,7.4446085,Berne,SVP,1
SP_BernAltstadt,151451075,18,77,0,62,SP Bern Altstadt,6/3/10 12:51,de,46.9479222,7.4446085,Berne,SP,1
SPBernNord,942485048,31,93,1,61,SP Bern Nord,11/11/12 23:45,de,46.9479222,7.4446085,Berne,SP,1
StefanJordi,2191637165,19,58,2,40,Stefan Jordi,11/22/13 17:44,de,46.9479222,7.4446085,Berne,SP,1
svp_wahlen_2011,278470791,80,131,0,2,SVP Wahlkampf 2011,4/7/11 10:28,de,46.9479222,7.4446085,Berne,SVP,1
vertliberaux,115667457,70,542,0,15,Vert'libéraux Suisse,2/19/10 13:48,fr,46.9479222,7.4446085,Berne,GLP,1
yayaso5,77849912,12555,378,3962,530,Yannick,9/27/09 22:23,de,46.9479222,7.4446085,Berne,CVP,1
danielhuegli,89290818,16,37,0,22,Daniel Hügli,11/11/09 21:44,de,47.1401866,7.2437727,Biel/Bienne,SP,1
fdpbielseeland,98888052,73,135,0,40,FDP Biel Seeland,12/23/09 14:12,de,47.1401866,7.2437727,Biel/Bienne,FDP,1
glpBielBienne,558140035,83,85,5,29,glp Biel/Bienne,4/19/12 23:12,de,47.1401866,7.2437727,Biel/Bienne,GLP,1
Julian_RodrU,2468155063,3,27,3,183,Julián Rodriguez,4/28/14 18:56,de,47.1401866,7.2437727,Biel/Bienne,SP,1
mlederrey,286218454,153,82,3,182,Maxime Lederrey,4/22/11 15:35,de,47.1401866,7.2437727,Biel/Bienne,FDP,1
SashaEdelmann,2190017003,63,34,3,25,Sasha Edelmann,11/21/13 15:02,fr,47.1401866,7.2437727,Biel/Bienne,FDP,1
SVP_Biel,296657224,1112,164,1,134,SVP Biel / JSVP Biel,5/11/11 5:30,de,47.1401866,7.2437727,Biel/Bienne,SVP,1
SVP_Schneider,253242081,1255,419,7,343,Sandra Schneider,2/16/11 21:08,de,47.1401866,7.2437727,Biel/Bienne,SVP,1
SPZue,213196806,139,10,0,11,Stephan Zürcher,11/8/10 7:20,de,47.5419,7.57504,Binningen,SP,1
nexus88,23084681,3,29,2,20,Martin Missfelder,3/6/09 16:36,de,47.3550786,8.4405111,Birmensdorf,CVP,1
SPBirsfelden,1001938357,589,52,2,100,SP Birsfelden,12/10/12 15:49,de,47.5537719,7.6279041,Birsfelden,SP,1
GuidoWalker,1258972501,51,28,1,71,Guido Walker,3/11/13 8:50,de,46.3320999,8.01284,Bitsch,CVP,1
cyrfau,1009094678,26,110,0,97,Cyrille Fauchère,12/13/12 15:42,fr,46.2301216,7.4026799,Bramois,SVP,1
AndreasSchwab_,744829634,58,32,6,102,Andreas Schwab,8/8/12 9:17,de,46.9785004,7.4379902,Bremgarten,SP,1
fschoeni,380203773,63,137,3,253,F. Schöni-Affolter,9/26/11 7:45,de,46.9785004,7.4379902,Bremgarten,GLP,1
SPBriGliNa,368870959,226,57,0,53,SP Brig-Glis-Naters,9/6/11 11:13,de,46.3158302,7.98769,Brig,SP,1
SaSollberger,556256043,116,54,7,42,Sandra Sollberger,4/17/12 18:17,de,47.44806,7.73611,Bubendorf,SVP,1
joelblunier,237719055,187,309,5,250,Joel Blunier,1/13/11 13:32,de,47.3900986,8.066109,Buchs,EVP,1
claudio_schmid,2231435263,861,746,1770,1176,Claudio Schmid,12/5/13 12:50,de,47.5198977,8.5381102,Bülach,SVP,1
WernerBechtel,876286676,2284,152,181,465,Werni Bechtel,10/12/12 19:41,de,47.5198977,8.5381102,Bülach,SVP,1
PierreKaelin,303413745,15,6,0,7,Pierre Kaelin,5/22/11 20:39,fr,46.6132011,7.0538101,Bulle,CVP,1
PierreMauron,572650692,59,184,0,237,Pierre Mauron,5/6/12 12:09,fr,46.6132011,7.0538101,Bulle,SP,1
AndreaLuthi,410678629,776,120,5,126,Andrea Lüthi,11/12/11 12:24,de,47.0491982,7.6255002,Burgdorf,SP,1
grimmfuchs7,1131695606,51,53,10,86,Christoph Grimm,1/29/13 17:46,de,47.0491982,7.6255002,Burgdorf,GLP,1
KindDesRegens,463801306,57,38,2,126,Michael Aeschbacher,1/14/12 14:02,de,47.0491982,7.6255002,Burgdorf,SP,1
yvolutionize,20409342,991,59,56,122,Yves O. Aeschbacher,2/9/09 2:22,de,47.0491982,7.6255002,Burgdorf,SP,1
BernhardEpp,2377005478,2,7,0,57,Bernhard Epp,3/2/14 20:24,de,47.5545006,9.1568403,Bürglen,FDP,1
patrikepp,1870656829,44,31,1,127,Patrik Epp,9/16/13 7:35,de,47.5545006,9.1568403,Bürglen,FDP,1
clwyssa,73886128,50,157,0,46,Claudine Wyssa,9/13/09 13:47,fr,46.5511017,6.5559702,Bussigny,FDP,1
mdemontmollin,470230180,4989,536,323,285,Martial deMontmollin,1/21/12 13:24,fr,46.5511017,6.5559702,Bussigny,GPS,1
DanielDudler,123658058,113,102,12,89,Daniel Dudler,3/16/10 20:33,de,47.5580221,9.0804258,Bussnang,CVP,1
Viggeli,279486980,822,285,300,631,Vinzenz Binggeli,4/9/11 10:57,de,47.0991287,7.3292899,Busswil,SP,1
NdainaN,292915229,11,59,0,40,Nicolas Daïna,5/4/11 13:08,fr,46.8348007,6.8875799,Bussy,SVP,1
ArianeVerdan,1920100146,164,23,0,38,Ariane Verdan,9/30/13 13:44,fr,46.47679,6.8270152,Chardonne,SVP,1
MNeyroud,258775655,64,49,1,37,Maurice Neyroud,2/28/11 13:34,fr,46.47679,6.8270152,Chardonne,FDP,1
WaeberJC,1264710066,60,53,0,77,Julien-Clément W. ,3/13/13 15:21,fr,47.08173,7.128289,Chavannes,SP,1
claudioschneeby,702830623,1258,208,0,376,claudio schneeby,7/18/12 10:47,it,45.8349334,9.0270226,Chiasso,RR,1
ottostephani,582101353,115,99,11,257,otto stephani,5/16/12 19:30,it,45.8349334,9.0270226,Chiasso,SP,1
cedi1983,208431867,0,13,0,28,Steiner Cédric,10/27/10 8:12,de,46.8572621,9.5267305,Chur,GLP,1
chrathgeb,1359750223,41,389,0,59,Christian Rathgeb,4/17/13 15:51,de,46.8572621,9.5267305,Chur,FDP,1
ClausBruno,1603352804,18,59,0,58,Bruno Claus,7/18/13 12:36,de,46.8572621,9.5267305,Chur,FDP,1
jonpult,116451792,199,279,6,235,Jon Pult,2/22/10 14:07,de,46.8572621,9.5267305,Chur,SP,1
mariocavigelli,1392114894,19,324,0,49,Mario Cavigelli,4/30/13 13:56,de,46.8572621,9.5267305,Chur,CVP,1
DamienSchaer,867897180,9,56,2,116,Damien Schaer,10/8/12 12:24,fr,46.966464,6.859883,Colombier,SVP,1
UDC_Courroux,368184701,88,22,0,38,UDC_Courroux,9/5/11 6:50,fr,47.361006,7.3775467,Courroux,SVP,1
GratienCor,409515375,145,217,0,39,Gratien Cordonier,11/10/11 21:10,fr,46.3121185,7.47964,Crans-Montana,CVP,1
Leitner_Davos,435182557,212,236,14,432,Matthias Leitner,12/12/11 19:29,de,46.8001204,9.8308896,Davos,FDP,1
SevBischof,49388167,106,67,74,151,Severin Bischof,6/21/09 18:34,de,46.8001204,9.8308896,Davos,SP,1
Lokalpolitiker,273059509,91,37,45,151,Adrian Roth,3/27/11 19:00,de,47.21315,7.6206398,Deitingen,RR,1
PEV_JU,271850627,101,38,0,39,PEV Jura,3/25/11 9:20,fr,47.3657457,7.3452125,Delémont,EVP,1
MuellerGuidoSVP,269811675,75,61,2,22,Müller Guido,3/21/11 13:59,de,47.0833151,8.3455829,Ebikon,SVP,1
lehmann_seb,507846576,173,75,0,40,Lehmann Sébastien,2/28/12 20:02,fr,46.6406021,6.6354198,Echallens,SP,1
YPeclard,440258035,3532,502,628,847,Yoann Péclard,12/18/11 19:24,fr,46.6406021,6.6354198,Echallens,SP,1
FDP_ILEF,1211924810,8,5,0,12,FDP IllnauEffretikon,2/23/13 13:10,de,47.4272822,8.6903753,Effretikon,FDP,1
molinafab,1095889302,504,799,227,407,Fabian Molina,1/16/13 17:55,de,47.4272822,8.6903753,Effretikon,SP,1
AndreasGerber12,1863463766,54,57,1,170,Andreas Gerber,9/14/13 11:01,de,46.8751729,7.7959435,Eggiwil,SVP,1
FDPEglisau,122956308,3427,104,0,23,FDP Eglisau,3/14/10 13:35,de,47.5762137,8.5231843,Eglisau,FDP,1
nr1n,462900458,20,43,23,119,Nicola Ringele,1/13/12 14:01,de,47.497279,8.341995,Ehrendingen,CVP,1
LianaSollberger,380371979,5,7,0,13,Liana Sollberger,9/26/11 14:54,de,47.1281161,8.744269,Einsiedeln,EVP,1
franzraeber,246506741,1,29,0,26,Franz Räber,2/2/11 22:32,de,47.075243,8.283946,Emmen,FDP,1
Rene_Hodel,1636554818,0,11,0,57,Renė Hodel,7/31/13 22:33,de,47.4784999,8.31473,Ennetbaden,SP,1
FlorenceGross,430893090,544,465,3,784,Gross Florence,12/7/11 17:47,fr,46.4913835,6.7470097,Epesses,FDP,1
kaltezar,215280088,2517,395,21,520,Jérémy Berthet,11/13/10 14:02,fr,46.4913835,6.7470097,Epesses,FDP,1
WeberAich,1248785935,198,63,2,38,Stefan Weber-Aich,3/7/13 12:55,de,47.306977,8.590431,Erlenbach,SP,1
adrianmichel,36934854,950,532,142,771,Adrian Michel,5/1/09 12:46,de,47.6691999,9.08062,Ermatingen,FDP,1
Dave_Imhof,1227485582,63,54,164,157,David Andreas Imhof,2/28/13 12:50,de,46.8206,8.6507799,Erstfeld,SP,1
Immerhopper,857564088,26,5,8,15,Frank Schoch,10/2/12 6:15,de,47.6492004,8.8767595,Eschenz,SVP,1
JeanPhGayFraret,605820891,17,34,0,68,Jean-Ph. Gay-Fraret,6/11/12 20:54,fr,46.1800053,7.0232021,Evionnaz,SVP,1
p_k_schneiter,345253808,391,67,7,90,Pascal K. Schneiter,7/30/11 8:42,de,46.7969017,7.6687598,Fahrni,BDP,1
TGemperle,327398281,597,373,15,436,Thomas Gemperle,7/1/11 14:10,de,47.5573039,8.899407,Frauenfeld,SVP,1
evp_frauenfeld,205720260,6,17,0,1,EVP Frauenfeld,10/21/10 13:24,de,47.5573039,8.899407,Frauenfeld,EVP,1
FDP_TG,219281126,0,76,0,2,FDP.Die Liberalen TG,11/24/10 12:37,de,47.5573039,8.899407,Frauenfeld,FDP,1
GPFrauenfeld,466401010,69,19,0,16,Grüne Frauenfeld,1/17/12 11:02,de,47.5573039,8.899407,Frauenfeld,GPS,1
kurtfsieber,1113990596,17,128,6,430,Kurt F. Sieber,1/23/13 9:57,de,47.5573039,8.899407,Frauenfeld,SVP,1
verenaherzog,1307125520,171,121,3,569,Verena Herzog,3/27/13 10:26,de,47.5573039,8.899407,Frauenfeld,SVP,1
Louis_Chicherio,490482848,19,6,0,5,Louis Chicherio,2/12/12 16:07,de,47.2044278,8.7559323,Freienbach,FDP,1
MarchandAntho,1341996769,79,85,9,96,Anthony Marchand,4/10/13 14:00,fr,46.8016663,7.1455683,Fribourg,SVP,1
AntoineMarmy,361109416,178,99,113,226,Antoine Marmy,8/24/11 8:04,fr,46.8016663,7.1455683,Fribourg,SP,1
BlaiseFasel,2281050907,244,256,400,333,Blaise Fasel,1/7/14 19:10,fr,46.8016663,7.1455683,Fribourg,CVP,1
DClivaz,1137364472,538,100,52,203,Damien Clivaz,1/31/13 16:44,fr,46.8016663,7.1455683,Fribourg,SP,1
DidierCastella,961138904,42,165,1,156,Didier Castella,11/20/12 20:16,fr,46.8016663,7.1455683,Fribourg,FDP,1
F_Grangier,378626612,9,48,0,54,François Grangier,9/23/11 14:43,fr,46.8016663,7.1455683,Fribourg,FDP,1
GasserL,454814763,86,17,13,79,Lukas Gasser,1/4/12 12:13,de,46.8016663,7.1455683,Fribourg,GLP,1
ianpeiry,23969454,545,81,10,127,Ian Peiry,3/12/09 15:40,fr,46.8016663,7.1455683,Fribourg,FDP,1
jsfr_jusofr,135628260,67,93,1,44,JS FR / JUSO FR,4/21/10 21:12,fr,46.8016663,7.1455683,Fribourg,SP,1
KevinGrangier,25486162,307,542,0,415,Kevin Grangier,3/20/09 10:32,fr,46.8016663,7.1455683,Fribourg,SVP,1
LesVertsFr,132837712,52,242,0,39,Les Verts Fribourg,4/14/10 9:21,fr,46.805353,7.160696,Fribourg,GPS,1
PDC_FR,132470863,3,32,0,0,Secretariat,4/13/10 9:48,fr,46.8016663,7.1455683,Fribourg,CVP,1
PDCFribourg,2348755854,23,74,2,106,PDC Fribourg,2/17/14 16:47,fr,46.8016663,7.1455683,Fribourg,CVP,1
PDCVilleFR,129228686,175,173,3,50,PDC Ville Fribourg,4/3/10 15:58,fr,46.8016663,7.1455683,Fribourg,CVP,1
psf_spf,130429615,110,98,0,22,PS SP FR,4/7/10 7:59,fr,46.8016663,7.1455683,Fribourg,SP,1
SaschaFiek,32162466,1354,247,43,295,Sascha Fiek,4/16/09 21:34,de,46.8016663,7.1455683,Fribourg,FDP,1
SimeonMarty,1970853420,5,21,0,57,Simeon Marty,10/19/13 8:37,de,46.8016663,7.1455683,Fribourg,SP,1
steiertjf,205452545,29,622,0,248,Jean-FrançoisSteiert,10/20/10 22:41,de,46.8016663,7.1455683,Fribourg,SP,1
UDCFV,415045689,18,53,0,23,UDC Fribourg-Ville,11/17/11 20:50,fr,46.8016663,7.1455683,Fribourg,SVP,1
hapeba64,1054163119,41,15,2,33,Hanspeter Bach,1/2/13 4:08,de,46.5878668,7.6497209,Frutigen,EVP,1
NilsFiechter,2159130476,49,46,28,81,Nils Fiechter,10/27/13 15:44,de,46.5878668,7.6497209,Frutigen,SVP,1
desmeulesj,22279374,2313,721,24,803,Jérôme Desmeules,2/28/09 18:06,fr,46.131223,7.10258,Fully,SVP,1
JulienMonod,1065996168,66,48,0,41,Julien Monod,1/6/13 15:42,fr,46.131223,7.10258,Fully,FDP,1
pinouzi,6886372,4232,362,40,434,Fabien Spina,6/18/07 8:41,fr,46.131223,7.10258,Fully,GPS,1
Peter_Groeflin,308656005,1174,206,124,602,Peter Gröflin,5/31/11 19:39,de,47.4661494,7.8577615,Gelterkinden,EVP,1
thomaswenger,231102861,1,68,0,18,Thomas Wenger,12/27/10 16:12,fr,46.1983922,6.1422961,Geneva,GPS,1
OrnellaGrillet,583062186,126,247,1,181,Ornella Grillet,5/17/12 17:39,fr,46.1983922,6.1422961,Geneva,SP,1
a_canellos,123642259,116,42,0,195,Athanassios Canellos,3/16/10 19:20,fr,46.1983922,6.1422961,Geneva,FDP,1
adesenarclens,1351538676,7,43,1,40,Alex. de Senarclens,4/14/13 10:31,fr,46.1983922,6.1422961,Geneva,FDP,1
antoine_barde,301001020,54,110,3,50,BARDE Antoine,5/18/11 18:17,fr,46.1983922,6.1422961,Geneva,FDP,1
aristosmarcou,114686048,135,145,1,247,Aristos Marcou,2/16/10 8:15,fr,46.1983922,6.1422961,Geneva,FDP,1
BarazzoneG,278262326,442,755,21,576,Guillaume Barazzone,4/6/11 23:06,fr,46.1983922,6.1422961,Geneva,CVP,1
BdeCandolle,1245810943,15,21,0,26,Beatriz de Candolle,3/6/13 10:45,fr,46.1983922,6.1422961,Geneva,FDP,1
BrunierC,471406994,647,251,0,202,Brunier Christian,1/22/12 20:36,fr,46.1983922,6.1422961,Geneva,SP,1
BryanLoGiudice,1941157201,39,22,4,84,Bryan Lo Giudice,10/6/13 14:29,fr,46.1983922,6.1422961,Geneva,FDP,1
CharlesPiguet,894109866,201,165,3,185,Charles Piguet,10/20/12 21:58,fr,46.1983922,6.1422961,Geneva,BDP,1
Fabiano_Forte,41132073,1505,357,0,73,Fabiano Forte,5/19/09 15:02,fr,46.1983922,6.1422961,Geneva,CVP,1
frederichohl,1456063716,10,56,0,92,Frédéric Hohl,5/25/13 5:36,fr,46.1983922,6.1422961,Geneva,FDP,1
ge_alberto,1471498446,5,73,0,111,Alberto Velasco,5/31/13 6:53,fr,46.1983922,6.1422961,Geneva,SP,1
GerardDeshusses,563541878,1,66,0,124,Gerard Deshusses,4/26/12 8:08,fr,46.1983922,6.1422961,Geneva,SP,1
gregcarasso,1252423189,212,392,17,490,Grégoire Carasso,3/8/13 18:22,fr,46.1983922,6.1422961,Geneva,SP,1
GuyMettan,40891237,0,221,0,233,Guy Mettan,5/18/09 15:09,fr,46.1983922,6.1422961,Geneva,CVP,1
isadelsne,526733544,110,181,5,400,isabelle descombes,3/16/12 19:47,fr,46.1983922,6.1422961,Geneva,GPS,1
jeffrey_nahas,120489857,375,132,1,107,Jeffrey Nahas,3/6/10 15:53,fr,46.1983922,6.1422961,Geneva,GPS,1
Jerome_Jacquier,500935461,26,32,0,136,Jérôme Jacquier,2/23/12 16:33,fr,46.1983922,6.1422961,Geneva,FDP,1
js_ge,103249187,183,253,0,81,JeunesseSocialisteGE,1/9/10 11:26,fr,46.1983922,6.1422961,Geneva,SP,1
l_thurnherr,366183985,111,117,0,23,Thurnherr Laurent,9/1/11 18:32,fr,46.1983922,6.1422961,Geneva,BDP,1
LaurentLeisi,534785851,807,198,10,490,Laurent Leisi,3/23/12 22:51,fr,46.1983922,6.1422961,Geneva,RR,1
LionelRicou,267803587,110,165,0,267,Lionel Ricou,3/17/11 15:31,fr,46.1983922,6.1422961,Geneva,CVP,1
MirkoRighele,327276195,7,27,0,25,Mirko Righele,7/1/11 8:54,fr,46.1983922,6.1422961,Geneva,FDP,1
ORSINI10,448786360,48,83,2,232,Magali ORSINI,12/28/11 11:09,fr,46.1983922,6.1422961,Geneva,RL,1
PascalHolenweg,201420092,748,384,1,141,Pascal Holenweg,10/11/10 20:25,fr,46.1983922,6.1422961,Geneva,SP,1
PaulEcoffey,633866314,740,42,160,77,Paul Ecoffey,7/12/12 16:32,fr,46.1983922,6.1422961,Geneva,GPS,1
PBD_GE,613570431,370,218,0,235,PBD Genève,6/20/12 14:41,fr,46.1983922,6.1422961,Geneva,BDP,1
philch1974,14626841,624,89,1,104,Kunzi Philippe,5/2/08 15:18,fr,46.1983922,6.1422961,Geneva,BDP,1
PLR_Geneve,308599971,126,375,0,17,PLR Genève,5/31/11 17:45,fr,46.1983922,6.1422961,Geneva,FDP,1
plrge,218801945,75,368,0,42,PLR Ville de Genève,11/23/10 9:31,fr,46.1983922,6.1422961,Geneva,FDP,1
PS_Genevois,1498783645,319,371,2,504,PS Genevois,6/10/13 16:52,fr,46.1983922,6.1422961,Geneva,SP,1
r_desaintemarie,862977380,31,339,0,276,Romain,10/5/12 12:35,fr,46.1983922,6.1422961,Geneva,SP,1
remyburri,164350191,177,207,0,159,Burri Rémy,7/8/10 17:20,fr,46.1983922,6.1422961,Geneva,FDP,1
sandrinesalerno,120387031,1194,2066,4,550,Sandrine Salerno,3/6/10 8:27,fr,46.1983922,6.1422961,Geneva,SP,1
scythez,54567499,436,567,0,1237,THEVOZ,7/7/09 14:49,fr,46.1983922,6.1422961,Geneva,SP,1
sebastienkaech,85016631,169,297,1,494,Sébastien Kaech,10/25/09 5:23,fr,46.1983922,6.1422961,Geneva,CVP,1
thomasbarth,33279601,67,825,11,2001,Thomas Barth,4/19/09 18:57,fr,46.1983922,6.1422961,Geneva,FDP,1
ZACHARIASMCG,1540883768,4,19,0,30,Ronald ZACHARIAS,6/23/13 12:33,fr,46.1983922,6.1422961,Geneva,RR,1
M_A__Senn,471346560,89,75,5,159,Marc-Antoine Senn,1/22/12 19:21,fr,46.4129925,6.2768194,Gland,SP,1
RSchneiderGLN,2247269563,33,14,2,26,Roger Schneider,12/15/13 14:09,de,47.0404265,9.0672085,Glarus,FDP,1
TFridli,1428903944,67,47,3,169,Thomas Tschudi,5/14/13 21:41,de,47.0404265,9.0672085,Glarus,SVP,1
wiggis1960,550157373,9,11,0,88,Marco Hodel,4/10/12 12:38,de,47.0404265,9.0672085,Glarus,CVP,1
BaettigM,2170337909,29,35,16,61,Michèle Bättig,11/6/13 4:23,de,47.55982,8.4994,Glattfelden,SP,1
loicdobler,102657242,618,229,1,146,Loïc Dobler,1/7/10 11:59,fr,47.3337583,7.1986483,Glovelier,SP,1
SPGossau,486865811,43,41,0,71,SP Gossau-Arnegg,2/8/12 19:10,de,47.4138069,9.2579168,Gossau,SP,1
RaphalleJavet,2462089760,9,63,0,226,Raphaëlle Javet,4/24/14 19:17,fr,46.8073006,6.6444001,Grandson,SP,1
PeterBrotschi,209019139,440,216,4,296,Peter Brotschi,10/28/10 11:09,de,47.193585,7.3954451,Grenchen,CVP,1
danimh72,2258116319,256,56,114,145,Daniela Imhof,1/2/14 13:00,de,46.3724286,8.0927402,Grengiols,CVP,1
_NicolaStocker,1311150493,347,155,173,218,Nicola Stocker,3/28/13 16:41,de,46.6569871,9.5780257,Grisons,SVP,1
glp_GR,104153474,341,166,0,8,Grünliberale GR,1/12/10 12:53,de,46.6569871,9.5780257,Grisons,GLP,1
liberaziun,97208940,681,308,41,277,jungfreisinnige GR,12/16/09 13:31,de,46.6569871,9.5780257,Grisons,FDP,1
JeannetteVogt,241208541,27,84,1,96,Jeannette Vogt,1/21/11 18:32,de,47.282948,8.7614908,Grüningen,CVP,1
triumpf1050,1116921840,3,1,1,29,Adrian Engel,1/24/13 14:33,de,47.385601,8.2493801,Häfglingen,CVP,1
flurymarkus,477602353,138,60,1,44,Markus Flury,1/29/12 10:58,de,47.3327,7.84386,Hägendorf,GLP,1
johnlizard,320691293,0,21,0,76,Jonas Hufschmid,6/20/11 10:51,de,47.3327,7.84386,Hägendorf,CVP,1
b_affolter,1208935676,2,0,0,19,Bruno Affolter,2/22/13 15:28,de,47.1702499,7.60392,Halten,SP,1
PaulZaugg,2346547969,0,1,0,17,Paul Zaugg,2/16/14 9:08,de,46.7862262,7.6079043,Heimberg,SP,1
WylerAndreas,2181673699,7,6,0,13,Andreas Wyler,11/8/13 7:16,de,47.564,8.68411,Henggart,GLP,1
cbruderer,437125458,895,225,229,239,Claudio Bruderer,12/15/11 1:32,de,47.3870066,9.2824809,Herisau,FDP,1
adrianhozsvp,1944073670,1,2,0,8,Adrian Hoz,10/7/13 13:10,de,46.977618,7.4175,Herrenschwanden,SVP,1
BDPHbuchsee,262569996,11,24,0,1,BDP Herzogenbuchsee,3/8/11 9:10,de,47.1881119,7.7009241,Herzogenbuchsee,BDP,1
WickiMichael,625776587,2938,1112,1348,964,Michael Wicki,7/3/12 18:30,de,47.3025158,8.8453674,Hinwil,SP,1
AdrianNussbaum,920771820,0,12,0,45,Adrian Nussbaum,11/2/12 10:48,de,47.1662596,8.2919257,Hochdorf,CVP,1
RuediKeller1,1213121736,565,68,123,228,Ruedi Keller,2/23/13 18:23,de,47.522561,8.516067,Hochfelden,SP,1
AdrianMoser,209137110,83,133,48,174,Adrian Moser,10/28/10 15:49,de,47.2570654,8.596906,Horgen,CVP,1
jfHorgen,2286924853,8,15,1,35,JFBH,1/11/14 17:00,de,47.2570654,8.596906,Horgen,FDP,1
this73,255217128,182,216,1,231,Matthias Hauser,2/20/11 22:38,de,47.5822859,8.5053032,Hüntwangen,SVP,1
adrianwuethrich,305027543,17,162,0,143,Adrian Wüthrich,5/25/11 14:30,de,47.1126917,7.8496431,Huttwil,SP,1
a_martinelli94,2184611498,24,18,2,33,AlessandraMartinelli,11/9/13 16:14,de,46.6873837,7.8695505,Interlaken,BDP,1
BDP_beo_ost,571612422,77,22,1,9,BDPInterlakenOhasli,5/5/12 7:08,de,46.6873837,7.8695505,Interlaken,BDP,1
gerewittwer,219473888,458,178,51,279,Gerhard Wittwer,11/24/10 23:44,de,46.9761503,7.4818571,Ittigen,FDP,1
DAmagali,255137066,4891,379,1022,291,Magali Brêchet,2/20/11 19:11,fr,47.35667,7.159889,Jura,SP,1
GeiserBeat,511748882,22,12,0,29,Geiser Beat,3/2/12 10:59,fr,47.35667,7.159889,Jura,GLP,1
pvlJB,526868702,113,70,7,68,pvl Jura bernois,3/16/12 22:47,fr,47.35667,7.159889,Jura,GLP,1
bertschnicole,214267118,8,21,0,55,Nicole Bertsch,11/11/10 0:13,de,47.3231299,8.5445378,Kilchberg,FDP,1
cdenzler,231442558,3212,278,251,597,Christian Denzler,12/28/10 14:51,de,47.4459991,8.5874701,Kloten,SP,1
reinhard_peter,1933584878,125,87,2,141,Peter Reinhard,10/4/13 8:36,de,47.4526616,8.5852412,Kloten,EVP,1
BDPKoeniz,1234224038,81,7,0,27,Stefan F. Rudolf,3/2/13 11:11,de,46.9257688,7.4151509,Köniz,BDP,1
bdpkoeniz1,1704426715,6,8,0,4,bdp-koeniz,8/27/13 11:03,de,46.9257688,7.4151509,Köniz,BDP,1
SonnenC,1412989194,0,1,0,11,Claude B. Sonnen,5/8/13 14:33,de,47.0101726,7.5668122,Krauchthal,FDP,1
SibylleDahinden,373530428,11,22,0,44,Dahinden Sibylle,9/14/11 19:00,de,47.099817,8.456041,Küssnacht,SP,1
AndreasJurt,1244045485,13,35,0,17,Andreas Jurt,3/5/13 15:51,fr,47.111833,6.838226,La Chaux-De-Fonds,FDP,1
ClarenceChollet,123296896,99,357,0,368,Clarence Chollet,3/15/10 16:52,fr,47.111833,6.838226,La Chaux-De-Fonds,GPS,1
dmusy,70969864,509,160,4,225,Daniel Musy,9/2/09 13:56,fr,47.111833,6.838226,La Chaux-De-Fonds,SP,1
ffivaz,18983525,4128,789,4,348,Fabien Fivaz,1/14/09 17:16,fr,47.111833,6.838226,La Chaux-De-Fonds,GPS,1
PDC_JFBoillat,1259402845,13,3,0,11,PDC J.-F. Boillat,3/11/13 12:53,fr,47.111833,6.838226,La Chaux-De-Fonds,CVP,1
StEvUgnIn,369464287,858,49,620,35,Steve Huguenin-Elie,9/7/11 12:03,fr,47.111833,6.838226,La Chaux-De-Fonds,CVP,1
PolitisCh,16978165,1908,506,23,176,Lyonel Kaufmann ,10/26/08 8:16,fr,46.454842,6.859938,La Tour-De-Peilz,SP,1
r_sendra,811581853,156,36,3,88,Richard SENDRA,9/8/12 19:45,fr,46.454842,6.859938,La Tour-De-Peilz,SP,1
YohanZiehli,496909429,4490,553,459,414,Yohan Ziehli,2/19/12 12:16,fr,46.454842,6.859938,La Tour-De-Peilz,SVP,1
SavioMichellod,1174328328,1458,593,9,483,Savio Michellod,2/13/13 8:13,fr,46.5835037,6.9092131,La Veveyse,FDP,1
KarinSchwiter,372274029,39,45,1,19,Karin Schwiter,9/12/11 13:34,de,47.188892,8.858903,Lachen,SP,1
bonfantidamien,1892991852,13,42,0,64,Damien Bonfanti,9/22/13 8:47,fr,46.1865184,6.1220857,Lancy,GPS,1
